LotFrontage,LotArea,OverallQual,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,MSSubClass_30,MSSubClass_60,MSZoning_RL,MSZoning_RM,LotShape_Reg,LotShape_IR1,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_None,ExterQual_Gd,ExterQual_TA,ExterQual_Ex,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,BsmtQual_Ex,BsmtQual_Gd,BsmtQual_TA,BsmtExposure_No,BsmtExposure_Gd,BsmtFinType1_GLQ,HeatingQC_Ex,HeatingQC_TA,CentralAir_N,Electrical_SBrkr,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,FireplaceQu_Ex,FireplaceQu_Gd,FireplaceQu_NA,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_NA,GarageFinish_Unf,GarageFinish_Fin,GarageQual_TA,GarageCond_TA,PavedDrive_Y,PavedDrive_N,SaleType_WD,SaleType_New,SaleCondition_Partial
93,12090,8,650,0,1141,1141,1165,1098,2263,0,2,1,10,1,2,420,144,123,258000,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
0,10364,6,0,0,806,806,806,766,1572,0,2,1,7,1,2,373,0,40,168000,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
0,9991,4,0,1116,165,1281,1620,0,1620,1,2,0,8,1,2,490,120,78,150000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
51,10480,6,0,0,1064,1064,1166,0,1639,0,1,0,6,0,1,240,0,0,115000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
63,15576,6,0,0,840,840,840,840,1680,0,2,0,8,0,1,308,0,0,177000,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
109,14154,7,350,0,1063,1063,1071,1101,2172,0,2,1,9,1,3,947,192,62,280000,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1
85,10800,8,100,789,245,1034,1050,1028,2078,1,2,1,8,1,3,836,0,102,339750,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1
68,9571,5,0,0,1276,1276,1276,0,1276,0,1,0,5,0,1,350,0,0,60000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0
100,34650,5,0,1056,0,1056,1056,0,1056,1,1,0,5,0,2,572,264,0,145000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0
0,4403,7,432,578,892,1470,1478,0,1478,1,2,1,7,1,2,484,0,144,222000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1
56,8960,5,0,0,1008,1008,1028,0,1028,0,1,0,5,1,2,360,0,0,115000,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0
59,11228,7,0,50,499,1080,1080,1017,2097,0,2,1,9,1,3,678,196,187,228000,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
73,8899,7,0,24,1316,1340,1340,0,1340,0,2,0,6,0,2,396,100,30,181134,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1
74,7844,6,203,209,463,672,672,728,1400,0,1,1,6,1,2,440,0,0,149500,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
86,22420,6,0,1128,242,1370,1370,1254,2624,1,2,1,10,1,3,864,0,0,239000,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0
60,8160,5,0,312,444,756,756,378,1134,1,1,1,7,0,1,240,0,0,126000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0
65,8450,5,0,775,281,1056,1056,0,1056,1,1,0,6,1,1,304,0,85,142000,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
78,7060,7,200,1309,35,1344,1344,0,1344,2,2,0,8,0,4,784,0,0,206300,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0
0,16635,6,126,1246,356,1602,1602,0,1602,0,2,0,8,1,2,529,240,0,215000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
100,21750,5,0,0,988,988,988,0,988,0,1,0,4,0,2,520,0,0,113000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
80,9200,8,473,986,484,1470,1470,1160,2630,1,2,1,8,1,3,696,0,66,315000,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
72,9000,6,74,616,580,1196,1196,0,1196,1,1,0,6,1,1,297,0,44,139000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0
60,3378,7,0,0,651,651,707,682,1389,0,1,1,6,2,1,240,0,0,135000,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0
0,12800,7,145,1518,0,1518,1644,0,1644,1,2,0,5,1,2,569,80,0,275000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
77,8593,4,0,288,619,907,907,0,907,0,1,0,5,0,1,352,0,0,109008,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
64,6762,7,108,664,544,1208,1208,0,1208,1,2,0,6,0,2,628,105,54,195400,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1
130,11457,6,0,1005,387,1392,1412,0,1412,1,2,0,6,1,2,576,0,0,175000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
21,1680,6,232,387,96,483,483,504,987,0,1,1,4,0,1,264,0,0,85400,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0
60,5586,6,0,0,901,901,1088,110,1198,0,1,0,7,0,0,0,0,98,79900,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24,1920,5,376,471,294,765,765,600,1365,1,1,1,6,0,2,440,240,36,122500,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
100,10839,6,0,0,926,926,926,678,1604,0,2,1,7,1,2,470,0,36,181000,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
21,1890,4,0,495,135,630,630,0,630,1,1,0,3,0,0,0,88,0,81000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
43,10667,7,0,385,70,799,827,834,1661,1,2,1,6,1,2,550,158,61,212000,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
40,4400,6,0,0,648,648,734,384,1118,0,1,0,6,0,2,440,0,0,116000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
50,6000,6,0,0,884,884,904,0,904,0,1,0,4,0,1,180,0,0,119000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
40,4280,5,0,365,75,440,694,0,694,0,1,0,4,1,1,352,0,0,90350,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
67,12354,6,0,0,684,684,684,512,1196,0,1,0,7,0,2,528,0,46,110000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0
105,15431,10,200,1767,788,3094,2402,0,2402,1,2,0,10,2,3,672,0,72,555000,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
92,12108,4,270,133,1307,1440,1440,0,1440,0,2,0,8,0,0,0,0,0,118000,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
52,6240,5,0,0,1078,1078,1128,445,1573,0,2,0,8,1,2,360,0,0,162900,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0
53,3922,7,72,0,1258,1258,1258,0,1258,0,2,0,6,1,3,648,144,16,172500,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1
70,8750,7,0,642,273,915,933,975,1908,1,2,1,8,1,2,493,144,133,210000,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
73,9855,6,0,0,1436,1436,1689,0,1689,0,1,0,7,1,2,480,0,0,127500,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0
137,16492,6,0,247,557,1517,1888,0,1888,0,2,1,6,1,2,578,0,0,190000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
0,11214,7,0,0,930,930,956,930,1886,0,2,1,10,1,2,431,89,0,199900,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
50,8600,6,0,0,780,780,780,596,1376,0,2,0,7,1,1,198,0,0,119500,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0
50,6000,3,0,331,318,649,679,504,1183,0,1,1,6,0,1,308,0,176,120000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
70,5684,6,0,0,813,813,813,0,813,0,1,0,5,0,1,270,0,113,110000,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
62,70761,7,0,655,878,1533,1533,0,1533,1,2,0,5,2,2,576,200,54,280000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
0,9303,6,42,742,130,872,888,868,1756,1,2,1,7,0,2,422,144,122,204000,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0
75,9000,8,0,0,768,768,786,804,1590,0,2,1,6,0,2,676,0,30,210000,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
63,9297,5,0,1606,122,1728,1728,0,1728,2,2,0,8,0,2,560,0,0,188000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
80,9600,7,320,916,326,1242,1242,0,1242,0,1,1,6,1,2,528,0,0,175500,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
34,4571,5,0,0,624,624,624,720,1344,0,1,0,7,0,3,513,0,0,98000,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,53227,4,0,1116,248,1364,1663,0,1663,1,1,0,6,2,2,529,224,137,256000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
0,5100,8,0,0,588,588,833,833,1666,0,1,0,7,1,1,228,192,63,161000,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0
0,7015,5,161,185,524,709,979,224,1203,1,1,0,5,1,1,352,0,0,110000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
75,8004,8,110,544,288,832,832,1103,1935,1,2,1,8,0,2,552,0,150,263435,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1
60,7200,7,0,350,0,560,575,560,1135,1,1,0,6,0,2,576,256,0,155000,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
60,8281,5,0,553,0,864,864,0,864,0,1,0,5,1,1,360,0,0,62383,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
74,11988,6,0,326,389,715,849,811,1660,0,1,1,6,1,1,240,0,0,188700,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0
60,8430,5,136,616,424,1040,1040,0,1040,0,2,0,5,0,0,0,0,0,124000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,3072,7,18,0,1375,1375,1414,0,1414,0,2,0,6,1,2,398,144,20,178740,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
85,10628,7,0,778,499,1277,1277,0,1277,1,1,0,5,1,2,526,0,0,167000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
79,9480,5,224,386,342,728,888,756,1644,0,1,1,7,2,1,312,168,0,146500,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0
98,11428,8,248,0,1626,1626,1634,0,1634,0,2,0,7,1,3,866,0,44,250000,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0
76,9291,6,120,426,406,832,832,878,1710,0,2,1,7,0,2,506,144,70,187000,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
0,6820,8,0,368,0,1488,1502,0,1502,1,1,1,4,0,2,528,0,54,212000,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
92,11952,7,0,0,808,808,1161,808,1969,0,2,1,8,1,2,534,0,0,190000,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0
35,3675,6,80,459,88,547,1072,0,1072,1,1,0,5,0,2,525,0,28,148000,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
110,14977,8,304,1350,626,1976,1976,0,1976,1,2,0,7,1,3,908,250,63,440000,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
41,5330,8,0,1196,298,1494,1652,0,1652,1,2,0,6,0,2,499,96,48,251000,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
80,8480,5,0,630,340,970,970,0,970,1,1,0,5,0,2,624,0,24,132500,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
75,13125,6,215,994,484,1478,1493,0,1493,1,2,0,7,1,2,508,140,39,208900,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
105,13693,9,772,0,2153,2153,2069,574,2643,0,2,1,9,1,3,694,414,84,380000,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
79,10637,8,336,1288,417,1705,1718,0,1718,1,2,0,7,1,3,826,208,44,297000,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0
50,5925,4,435,168,739,907,1131,0,1131,0,1,0,7,0,2,672,0,72,89471,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
98,16033,9,378,1261,572,1833,1850,0,1850,1,2,0,8,1,3,772,519,112,326000,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
72,11846,9,562,1567,225,1792,1792,0,1792,1,2,0,6,1,3,874,206,49,374000,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0
50,2500,7,0,299,611,910,916,910,1826,1,1,1,7,1,1,164,0,0,155000,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
32,4500,6,116,897,319,1216,1216,0,1216,1,2,0,5,0,2,402,0,125,164000,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
0,7758,5,0,588,411,999,999,0,999,1,1,0,6,0,1,264,0,132,132500,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
80,9600,5,0,607,506,1113,1113,0,1113,0,1,0,5,1,1,264,0,80,147000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0
79,10289,5,168,836,237,1073,1073,0,1073,1,1,1,6,0,2,515,0,0,156000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
70,12243,5,0,998,486,1484,1484,0,1484,0,2,0,7,1,2,487,224,0,175000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
60,10800,5,0,664,290,954,1766,648,2414,0,2,0,10,1,2,520,142,0,160000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
21,1526,4,0,515,115,630,630,0,630,1,1,0,3,0,1,286,0,0,86000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0
0,2665,5,0,0,264,264,616,688,1304,0,1,1,4,1,1,336,141,24,115000,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0
79,9490,6,0,403,238,806,958,620,1578,1,1,0,5,2,1,240,0,0,133000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
